Entity,Code,Year,1900,1910,1920,1930,1940,1950,1960,1970,1980,1990,2000,2010,2020,2023
Andorra,AND,31,,,,,,0.113094,0.139044,0.142969,0.086277,0.088986,0.100331,0.090373,0.071701,0.074644
Andorra,AND,32,,,,,,0.10458,0.126869,0.127402,0.07548,0.077924,0.09539,0.089664,0.073748,0.077025
Andorra,AND,33,,,,,,0.097256,0.11619,0.11456,0.066197,0.066742,0.087151,0.086941,0.074252,0.077919
Andorra,AND,34,,,,,,0.091006,0.106952,0.104266,0.058412,0.055888,0.076391,0.082406,0.073198,0.077262
Andorra,AND,35,,,,,,0.084434,0.097439,0.0944,0.051225,0.045371,0.063967,0.07549,0.069722,0.074017
Andorra,AND,36,,,,,,0.076941,0.086782,0.083742,0.044202,0.036044,0.051542,0.065659,0.062876,0.066987
Andorra,AND,37,,,,,,0.069342,0.076302,0.073457,0.037715,0.028073,0.040158,0.055438,0.055092,0.058864
Andorra,AND,38,,,,,,0.061688,0.06612,0.063569,0.031749,0.021531,0.030204,0.045273,0.046763,0.050065
Andorra,AND,39,,,,,,0.053602,0.055774,0.053459,0.02602,0.016201,0.021808,0.035006,0.03772,0.040382
Andorra,AND,40,,,,,,0.045094,0.045051,0.042895,0.020457,0.012305,0.015086,0.023859,0.027185,0.028899
Andorra,AND,41,,,,,,0.036465,0.035224,0.033303,0.015526,0.008689,0.009516,0.015731,0.019233,0.020355
Andorra,AND,42,,,,,,0.027969,0.02623,0.024596,0.011222,0.005761,0.005287,0.009456,0.012783,0.013468
Andorra,AND,43,,,,,,0.020275,0.01854,0.017087,0.007622,0.003587,0.002591,0.005122,0.008004,0.008385
Andorra,AND,44,,,,,,0.01363,0.01229,0.010909,0.004759,0.002131,0.001294,0.002579,0.004827,0.005027
Andorra,AND,45,,,,,,0.007894,0.007491,0.006131,0.002672,0.000949,0.000601,0.001774,0.003389,0.003608
Andorra,AND,46,,,,,,0.004499,0.004385,0.003241,0.001415,0.000496,0.000304,0.000597,0.002005,0.002155
Andorra,AND,47,,,,,,0.002342,0.002458,0.001541,0.000717,0.000252,0.00014,0.000081,0.001079,0.001181
Andorra,AND,48,,,,,,0.001248,0.001494,0.000815,0.000456,0.000161,0.000049,0,0.000462,0.000516
Andorra,AND,49,,,,,,0.00062,0.000866,0.000447,0.000312,0.000108,0.000007,0,0.000127,0.000151
Angola,AGO,15,,,,,,0.030538,0.037786,0.044922,0.051227,0.06968,0.068621,0.071611,0.06646,0.065309
Angola,AGO,16,,,,,,0.048446,0.061027,0.072786,0.079899,0.112238,0.11271,0.12247,0.112065,0.109815
Angola,AGO,17,,,,,,0.070614,0.08906,0.105419,0.111518,0.152383,0.15574,0.170906,0.155161,0.151619
Angola,AGO,18,,,,,,0.097069,0.12146,0.142036,0.145573,0.187094,0.194039,0.211435,0.190938,0.186008
Angola,AGO,19,,,,,,0.128521,0.157978,0.182051,0.184055,0.215923,0.223997,0.236313,0.213058,0.206943
Angola,AGO,20,,,,,,0.163769,0.197196,0.223992,0.225994,0.239401,0.245641,0.24605,0.222042,0.214996
Angola,AGO,21,,,,,,0.193969,0.23013,0.258644,0.260646,0.25781,0.260976,0.250774,0.226373,0.218539
Angola,AGO,22,,,,,,0.217541,0.255278,0.284576,0.286369,0.271775,0.270914,0.253131,0.228359,0.219867
Angola,AGO,23,,,,,,0.233981,0.272459,0.301845,0.302813,0.28143,0.275841,0.254766,0.229535,0.220514
Angola,AGO,24,,,,,,0.243847,0.282413,0.311357,0.310927,0.287381,0.2764,0.256143,0.230314,0.220885
Angola,AGO,25,,,,,,0.249892,0.28834,0.316763,0.314873,0.291934,0.274969,0.257684,0.231015,0.221257
Angola,AGO,26,,,,,,0.253378,0.291675,0.319701,0.316623,0.295847,0.272435,0.259194,0.23148,0.221475
Angola,AGO,27,,,,,,0.254878,0.29302,0.320728,0.316764,0.297724,0.269621,0.259608,0.231095,0.220951
Angola,AGO,28,,,,,,0.254856,0.292861,0.320343,0.315852,0.297665,0.266828,0.258673,0.22964,0.219457
Angola,AGO,29,,,,,,0.25457,0.2925,0.319918,0.315391,0.297272,0.264494,0.25637,0.226809,0.216612
Angola,AGO,30,,,,,,0.254304,0.292279,0.319927,0.316017,0.297344,0.262658,0.252915,0.222563,0.212357
Angola,AGO,31,,,,,,0.252426,0.290378,0.318285,0.31515,0.296151,0.260851,0.248495,0.217076,0.206846
Angola,AGO,32,,,,,,0.248805,0.286628,0.314795,0.312571,0.293525,0.258679,0.243051,0.21032,0.200066
Angola,AGO,33,,,,,,0.242864,0.280072,0.307892,0.306043,0.28681,0.254671,0.235339,0.202033,0.191821
Angola,AGO,34,,,,,,0.234773,0.270888,0.297791,0.295849,0.276382,0.248597,0.225411,0.19224,0.182146
Angola,AGO,35,,,,,,0.225272,0.260069,0.285943,0.284005,0.264958,0.240735,0.21422,0.181243,0.171315
Angola,AGO,36,,,,,,0.215543,0.249183,0.274655,0.273746,0.256093,0.231317,0.20297,0.16927,0.159545
Angola,AGO,37,,,,,,0.203807,0.235988,0.260909,0.261178,0.245352,0.219193,0.190291,0.156185,0.146791
Angola,AGO,38,,,,,,0.190121,0.220511,0.244666,0.246172,0.232468,0.20433,0.176077,0.142011,0.133081
Angola,AGO,39,,,,,,0.175934,0.204351,0.227654,0.230541,0.219053,0.187559,0.160691,0.126909,0.118516
Angola,AGO,40,,,,,,0.161788,0.18833,0.21123,0.216332,0.207332,0.169278,0.145043,0.111073,0.103284
Angola,AGO,41,,,,,,0.142734,0.166139,0.186764,0.192164,0.185167,0.146626,0.12479,0.093521,0.086569
Angola,AGO,42,,,,,,0.120048,0.139499,0.156704,0.161301,0.156017,0.120826,0.101717,0.075,0.069078
Angola,AGO,43,,,,,,0.098043,0.113467,0.126868,0.129966,0.126024,0.096051,0.079424,0.057944,0.053033
Angola,AGO,44,,,,,,0.077889,0.089474,0.099002,0.100162,0.097216,0.073592,0.059119,0.043103,0.039131
Angola,AGO,45,,,,,,0.060409,0.068296,0.073548,0.071547,0.06905,0.054009,0.040477,0.030439,0.027228
Angola,AGO,46,,,,,,0.045891,0.051297,0.054225,0.051482,0.04977,0.039673,0.028399,0.021982,0.019516
Angola,AGO,47,,,,,,0.034598,0.038199,0.039543,0.036452,0.035169,0.028662,0.019369,0.015483,0.013595
Angola,AGO,48,,,,,,0.025942,0.028338,0.028804,0.025813,0.024651,0.020357,0.012892,0.010514,0.009071
Angola,AGO,49,,,,,,0.017057,0.018488,0.018556,0.016307,0.015337,0.012661,0.007488,0.006184,0.005246
Anguilla,AIA,15,,,,,,0.053093,0.044907,0.044402,0.040247,0.024595,0.019096,0.013742,0.008543,0.008146
Anguilla,AIA,16,,,,,,0.110349,0.098204,0.092612,0.080865,0.046119,0.036193,0.026649,0.016842,0.016472
Anguilla,AIA,17,,,,,,0.172089,0.162533,0.148093,0.124509,0.070083,0.056159,0.042146,0.027726,0.027423
Anguilla,AIA,18,,,,,,0.230272,0.230779,0.204182,0.165174,0.093788,0.076884,0.058688,0.040346,0.040109
Anguilla,AIA,19,,,,,,0.267057,0.282704,0.243174,0.188397,0.110137,0.092125,0.071538,0.051513,0.051231
Anguilla,AIA,20,,,,,,0.28181,0.314728,0.26215,0.19259,0.118211,0.10076,0.079794,0.06044,0.059984
Anguilla,AIA,21,,,,,,0.295238,0.335451,0.269275,0.188173,0.12229,0.104826,0.084819,0.067136,0.066496
Anguilla,AIA,22,,,,,,0.310374,0.346971,0.267352,0.178345,0.123601,0.105171,0.087088,0.071614,0.070803
Anguilla,AIA,23,,,,,,0.325357,0.353755,0.263688,0.16969,0.124451,0.104183,0.087883,0.074181,0.073259
Anguilla,AIA,24,,,,,,0.338562,0.356639,0.259922,0.163486,0.125115,0.10242,0.087507,0.074948,0.073985
Anguilla,AIA,25,,,,,,0.345416,0.355048,0.256029,0.158878,0.124606,0.100004,0.086071,0.074155,0.0732
Anguilla,AIA,26,,,,,,0.343868,0.348746,0.251572,0.155006,0.122407,0.096941,0.083637,0.072006,0.071095
Anguilla,AIA,27,,,,,,0.337268,0.33969,0.245363,0.150092,0.118493,0.093683,0.080982,0.069714,0.068853
Anguilla,AIA,28,,,,,,0.32615,0.328201,0.237159,0.143678,0.112849,0.090208,0.078181,0.067459,0.066645
Anguilla,AIA,29,,,,,,0.310228,0.313953,0.227133,0.135641,0.105559,0.086013,0.074837,0.064869,0.064092
Anguilla,AIA,30,,,,,,0.288965,0.297281,0.215908,0.126344,0.096705,0.080962,0.070801,0.061746,0.061
Anguilla,AIA,31,,,,,,0.269611,0.281291,0.204253,0.116508,0.087406,0.075469,0.066654,0.058719,0.058007
Anguilla,AIA,32,,,,,,0.252253,0.266278,0.192461,0.106407,0.077894,0.069616,0.062426,0.055774,0.055102
Anguilla,AIA,33,,,,,,0.239817,0.251776,0.17919,0.095481,0.068959,0.063883,0.058532,0.053376,0.052731
Anguilla,AIA,34,,,,,,0.231023,0.237406,0.16475,0.08406,0.06067,0.058256,0.054855,0.051311,0.050685
Anguilla,AIA,35,,,,,,0.220422,0.222082,0.150914,0.073617,0.052781,0.052432,0.050785,0.048635,0.048036
Anguilla,AIA,36,,,,,,0.20037,0.205347,0.139865,0.065534,0.044727,0.045898,0.045527,0.044216,0.043678
Anguilla,AIA,37,,,,,,0.177736,0.187629,0.129131,0.05832,0.037169,0.039409,0.040002,0.039264,0.038798
Anguilla,AIA,38,,,,,,0.152887,0.168827,0.118421,0.051766,0.030127,0.033023,0.034279,0.033882,0.033495
Anguilla,AIA,39,,,,,,0.123874,0.14819,0.107939,0.045834,0.023308,0.026504,0.028109,0.027797,0.027492
Anguilla,AIA,40,,,,,,0.086735,0.126265,0.09905,0.041171,0.016267,0.019522,0.02109,0.020458,0.020258
Anguilla,AIA,41,,,,,,0.060988,0.102772,0.085719,0.03493,0.011111,0.01397,0.01548,0.014825,0.014684
Anguilla,AIA,42,,,,,,0.041075,0.078993,0.070019,0.028091,0.007216,0.009425,0.010777,0.010169,0.010068
Anguilla,AIA,43,,,,,,0.026426,0.056992,0.054411,0.021568,0.004485,0.005928,0.007057,0.006519,0.006438
Anguilla,AIA,44,,,,,,0.016709,0.037651,0.039805,0.0157,0.002838,0.003469,0.004326,0.003866,0.003787
Anguilla,AIA,45,,,,,,0.01403,0.020173,0.025693,0.010208,0.002336,0.002106,0.00277,0.002518,0.002427
Anguilla,AIA,46,,,,,,0.010926,0.011098,0.017146,0.007114,0.002104,0.001336,0.001721,0.001442,0.001341
Anguilla,AIA,47,,,,,,0.008528,0.005135,0.011056,0.004772,0.001826,0.000786,0.001007,0.000756,0.000656
Anguilla,AIA,48,,,,,,0.006076,0.001846,0.007101,0.003034,0.001358,0.000334,0.000498,0.000323,0.000237
Anguilla,AIA,49,,,,,,0.003633,0.000295,0.004046,0.001663,0.000836,0.000082,0.000193,0.000092,0.000033
Antigua and Barbuda,ATG,15,,,,,,0.041772,0.041135,0.038161,0.031941,0.027272,0.019978,0.011297,0.007736,0.007799
Antigua and Barbuda,ATG,16,,,,,,0.082236,0.079743,0.073434,0.06057,0.052137,0.039586,0.023205,0.017333,0.017446
Antigua and Barbuda,ATG,17,,,,,,0.128413,0.123386,0.111955,0.089933,0.079548,0.062613,0.040178,0.030924,0.031104
Antigua and Barbuda,ATG,18,,,,,,0.175258,0.167228,0.149086,0.11593,0.106046,0.086495,0.060868,0.047379,0.047639
Antigua and Barbuda,ATG,19,,,,,,0.209595,0.198681,0.173469,0.129394,0.12247,0.103783,0.07911,0.061941,0.062276
Antigua and Barbuda,ATG,20,,,,,,0.22966,0.216069,0.183925,0.129801,0.127578,0.113199,0.092964,0.073257,0.073654
Antigua and Barbuda,ATG,21,,,,,,0.243117,0.226661,0.188718,0.125798,0.126297,0.117681,0.10025,0.080589,0.081025
Antigua and Barbuda,ATG,22,,,,,,0.251708,0.232277,0.18991,0.119829,0.120554,0.118276,0.101279,0.083997,0.08445
Antigua and Barbuda,ATG,23,,,,,,0.257554,0.235605,0.190339,0.115802,0.115086,0.117707,0.099755,0.084898,0.085353
Antigua and Barbuda,ATG,24,,,,,,0.260933,0.237071,0.190366,0.114348,0.111029,0.116582,0.096829,0.083793,0.08424
Antigua and Barbuda,ATG,25,,,,,,0.261129,0.236047,0.188923,0.114427,0.108647,0.114917,0.093795,0.081492,0.081929
Antigua and Barbuda,ATG,26,,,,,,0.257876,0.232238,0.185431,0.115242,0.107769,0.112658,0.091181,0.078434,0.078858
Antigua and Barbuda,ATG,27,,,,,,0.25274,0.226827,0.180345,0.115287,0.107494,0.110112,0.089304,0.075935,0.076347
Antigua and Barbuda,ATG,28,,,,,,0.245887,0.21991,0.173651,0.114015,0.107292,0.10718,0.088016,0.074108,0.074512
Antigua and Barbuda,ATG,29,,,,,,0.236655,0.21089,0.165002,0.110619,0.105749,0.103169,0.086287,0.072157,0.072552
Antigua and Barbuda,ATG,30,,,,,,0.225007,0.199719,0.154414,0.105024,0.102557,0.097942,0.08388,0.069788,0.070173
Antigua and Barbuda,ATG,31,,,,,,0.21323,0.188363,0.143742,0.09759,0.097193,0.09193,0.079934,0.067229,0.067598
Antigua and Barbuda,ATG,32,,,,,,0.201532,0.177009,0.133181,0.088615,0.089852,0.085272,0.074571,0.064451,0.064798
Antigua and Barbuda,ATG,33,,,,,,0.190405,0.166174,0.123229,0.07892,0.081333,0.078504,0.06831,0.06183,0.062164
Antigua and Barbuda,ATG,34,,,,,,0.179527,0.155622,0.113757,0.068815,0.071942,0.071652,0.061349,0.059188,0.059516
Antigua and Barbuda,ATG,35,,,,,,0.167489,0.144257,0.104072,0.058795,0.062173,0.064463,0.053923,0.055735,0.056053
Antigua and Barbuda,ATG,36,,,,,,0.153064,0.130978,0.093264,0.049166,0.05241,0.056635,0.046445,0.050591,0.050877
Antigua and Barbuda,ATG,37,,,,,,0.137814,0.117159,0.082355,0.040358,0.043256,0.048909,0.039277,0.044905,0.045155
Antigua and Barbuda,ATG,38,,,,,,0.121807,0.102853,0.071353,0.032412,0.034822,0.041351,0.032526,0.038796,0.039005
Antigua and Barbuda,ATG,39,,,,,,0.104311,0.087414,0.059692,0.025041,0.026931,0.033693,0.026184,0.032025,0.032194
Antigua and Barbuda,ATG,40,,,,,,0.085126,0.070559,0.047042,0.018128,0.019486,0.025767,0.02031,0.024206,0.024313
Antigua and Barbuda,ATG,41,,,,,,0.066828,0.054941,0.035853,0.012488,0.013331,0.01893,0.015015,0.017794,0.017858
Antigua and Barbuda,ATG,42,,,,,,0.049554,0.040493,0.025884,0.008022,0.00838,0.013044,0.010421,0.012303,0.012328
Antigua and Barbuda,ATG,43,,,,,,0.034449,0.028033,0.017532,0.004765,0.004769,0.008332,0.006766,0.007846,0.007883
Antigua and Barbuda,ATG,44,,,,,,0.021921,0.017868,0.010948,0.00268,0.002449,0.00482,0.004073,0.004448,0.004537
Antigua and Barbuda,ATG,45,,,,,,0.011149,0.009726,0.006058,0.001516,0.000721,0.001998,0.001945,0.001931,0.002183
Antigua and Barbuda,ATG,46,,,,,,0.005755,0.005432,0.00351,0.00116,0.00029,0.000808,0.000958,0.000686,0.000782
Antigua and Barbuda,ATG,47,,,,,,0.002432,0.0026,0.001781,0.000792,0.000087,0.000201,0.000382,0.000093,0.000106
Antigua and Barbuda,ATG,48,,,,,,0.000823,0.000928,0.00065,0.000316,0.000024,0.000046,0.000126,0,0
Antigua and Barbuda,ATG,49,,,,,,0.000111,0.000125,0.000088,0.000043,0.000003,0.000006,0.000017,0,0
Argentina,ARG,15,,,,,,0.017112,0.016252,0.020019,0.025544,0.023055,0.021676,0.022049,0.009406,0.00715
Argentina,ARG,16,,,,,,0.034389,0.032163,0.038541,0.048372,0.044585,0.041966,0.042974,0.01866,0.014951
Argentina,ARG,17,,,,,,0.057141,0.054214,0.062287,0.076466,0.070616,0.065757,0.066962,0.030468,0.025324
Argentina,ARG,18,,,,,,0.083787,0.081112,0.089499,0.107438,0.098747,0.090535,0.091207,0.0438,0.037409
Argentina,ARG,19,,,,,,0.108593,0.107162,0.113938,0.133499,0.121654,0.108986,0.107833,0.055075,0.048013
Argentina,ARG,20,,,,,,0.130208,0.130701,0.134063,0.152959,0.137969,0.119856,0.115584,0.063485,0.056366
Argentina,ARG,21,,,,,,0.149619,0.150915,0.150136,0.167087,0.150137,0.125816,0.117678,0.069261,0.062509
Argentina,ARG,22,,,,,,0.166505,0.167354,0.162247,0.176442,0.158834,0.127943,0.115507,0.072634,0.066562
Argentina,ARG,23,,,,,,0.179525,0.17956,0.171234,0.183056,0.165652,0.129127,0.112801,0.074581,0.069217
Argentina,ARG,24,,,,,,0.188,0.187175,0.177076,0.187211,0.170697,0.130051,0.110597,0.075467,0.070757
Argentina,ARG,25,,,,,,0.190517,0.189249,0.178941,0.188199,0.172964,0.130832,0.109717,0.075927,0.071734
Argentina,ARG,26,,,,,,0.186771,0.18567,0.176638,0.185801,0.172081,0.131411,0.1103,0.076256,0.072423
Argentina,ARG,27,,,,,,0.179394,0.178756,0.171279,0.180729,0.168553,0.131598,0.111977,0.077078,0.073478
Argentina,ARG,28,,,,,,0.169154,0.169186,0.163261,0.173201,0.16251,0.131113,0.114262,0.078298,0.074826
Argentina,ARG,29,,,,,,0.157031,0.157785,0.153306,0.163547,0.15412,0.128924,0.115365,0.078882,0.075499
Argentina,ARG,30,,,,,,0.143199,0.144714,0.141735,0.152004,0.143561,0.124821,0.114799,0.078479,0.075171
Argentina,ARG,31,,,,,,0.130756,0.132378,0.130155,0.139834,0.132186,0.118737,0.11182,0.076928,0.073742
Argentina,ARG,32,,,,,,0.119851,0.120978,0.118869,0.127386,0.120358,0.11091,0.106547,0.074267,0.071258
Argentina,ARG,33,,,,,,0.111573,0.111669,0.108569,0.115509,0.10908,0.102283,0.099864,0.071157,0.068387
Argentina,ARG,34,,,,,,0.105419,0.104114,0.0992,0.104265,0.09841,0.093043,0.091965,0.067553,0.065072
Argentina,ARG,35,,,,,,0.099096,0.096461,0.090023,0.093194,0.087774,0.083122,0.082904,0.062859,0.060677
Argentina,ARG,36,,,,,,0.089979,0.08664,0.080485,0.082008,0.076745,0.072572,0.072729,0.05651,0.054624
Argentina,ARG,37,,,,,,0.080112,0.076381,0.071079,0.071234,0.06613,0.062303,0.062596,0.049748,0.048151
Argentina,ARG,38,,,,,,0.069576,0.06578,0.061814,0.060899,0.055982,0.052456,0.052701,0.042744,0.041424
Argentina,ARG,39,,,,,,0.05776,0.054379,0.052431,0.050724,0.045933,0.042791,0.042842,0.03529,0.034238
Argentina,ARG,40,,,,,,0.043527,0.04124,0.042765,0.040584,0.035778,0.033195,0.032837,0.027069,0.026288
Argentina,ARG,41,,,,,,0.032567,0.030986,0.033839,0.031403,0.026934,0.024756,0.024196,0.020116,0.019543
Argentina,ARG,42,,,,,,0.023449,0.022444,0.025609,0.023174,0.019259,0.01743,0.016764,0.014079,0.01367
Argentina,ARG,43,,,,,,0.016227,0.015727,0.018572,0.016313,0.013008,0.01154,0.010895,0.009223,0.008936
Argentina,ARG,44,,,,,,0.010883,0.010809,0.012877,0.010931,0.008244,0.007142,0.00662,0.00558,0.00537
Argentina,ARG,45,,,,,,0.008248,0.008345,0.008693,0.007017,0.004923,0.003929,0.003474,0.002941,0.002714
Argentina,ARG,46,,,,,,0.005877,0.006121,0.005878,0.004632,0.003022,0.00227,0.001879,0.001413,0.001193
Argentina,ARG,47,,,,,,0.004283,0.004605,0.003953,0.002999,0.001761,0.001149,0.000874,0.000535,0.000368
Argentina,ARG,48,,,,,,0.003143,0.003494,0.002692,0.001906,0.00095,0.000419,0.000309,0.000171,0.000103
Argentina,ARG,49,,,,,,0.00198,0.002262,0.001611,0.001065,0.000437,0.000057,0.000042,0.000023,0.000014
Armenia,ARM,15,,,,,,0.004078,0.001085,0.000215,0.000412,0.007601,0.002679,0.001683,0,0
Armenia,ARM,16,,,,,,0.012086,0.005538,0.003342,0.004769,0.021859,0.009126,0.006082,0.000943,0.000923
Armenia,ARM,17,,,,,,0.029014,0.024846,0.024731,0.029162,0.056965,0.028228,0.019979,0.006976,0.00683
Armenia,ARM,18,,,,,,0.055518,0.060464,0.066109,0.074647,0.111995,0.059824,0.043556,0.019779,0.019397
Armenia,ARM,19,,,,,,0.090084,0.107453,0.121312,0.12983,0.170323,0.094718,0.071065,0.042596,0.041933
Armenia,ARM,20,,,,,,0.131118,0.161625,0.183144,0.187451,0.223702,0.127983,0.099194,0.074533,0.073638
Armenia,ARM,21,,,,,,0.173074,0.207043,0.225203,0.222952,0.250434,0.145424,0.118272,0.099741,0.099397
Armenia,ARM,22,,,,,,0.213311,0.240734,0.24332,0.233582,0.24907,0.145828,0.127092,0.116088,0.117084
Armenia,ARM,23,,,,,,0.245721,0.26372,0.244891,0.228731,0.233268,0.136679,0.129364,0.124264,0.126957
Armenia,ARM,24,,,,,,0.268543,0.276653,0.233213,0.211867,0.2078,0.120714,0.126284,0.124982,0.129536
Armenia,ARM,25,,,,,,0.280336,0.281251,0.215017,0.188564,0.179649,0.102286,0.119332,0.120503,0.126692
Armenia,ARM,26,,,,,,0.281293,0.278923,0.194045,0.162001,0.152242,0.083643,0.109498,0.112446,0.119878
Armenia,ARM,27,,,,,,0.275728,0.272878,0.175673,0.137234,0.12958,0.067918,0.098846,0.103521,0.111691
Armenia,ARM,28,,,,,,0.265102,0.264057,0.161031,0.115561,0.112322,0.055742,0.087978,0.094502,0.102902
Armenia,ARM,29,,,,,,0.251707,0.253284,0.14929,0.097309,0.098964,0.046513,0.077396,0.085896,0.09412
Armenia,ARM,30,,,,,,0.236231,0.240796,0.140017,0.082604,0.089075,0.040007,0.067331,0.07781,0.085491
Armenia,ARM,31,,,,,,0.2226,0.226655,0.130566,0.069777,0.079535,0.034733,0.057729,0.069751,0.076732
Armenia,ARM,32,,,,,,0.211112,0.211285,0.120781,0.05876,0.070141,0.030452,0.048763,0.061836,0.068018
Armenia,ARM,33,,,,,,0.202487,0.196315,0.110978,0.048794,0.060176,0.026385,0.040629,0.054588,0.060056
Armenia,ARM,34,,,,,,0.195983,0.181824,0.101135,0.03986,0.049822,0.022459,0.033383,0.048004,0.052859
Armenia,ARM,35,,,,,,0.188407,0.166634,0.090889,0.032299,0.040156,0.019012,0.026968,0.041643,0.045883
Armenia,ARM,36,,,,,,0.177417,0.150411,0.080085,0.026751,0.032307,0.016291,0.021576,0.035227,0.038788
Armenia,ARM,37,,,,,,0.164544,0.133961,0.06906,0.02179,0.025139,0.013622,0.016832,0.029033,0.031973
Armenia,ARM,38,,,,,,0.149851,0.117513,0.058004,0.017303,0.01864,0.010959,0.012696,0.023135,0.025523
Armenia,ARM,39,,,,,,0.132906,0.101369,0.047481,0.013818,0.01337,0.008618,0.009252,0.017685,0.019549
Armenia,ARM,40,,,,,,0.11327,0.085314,0.037246,0.011682,0.009652,0.006742,0.006582,0.012458,0.013787
Armenia,ARM,41,,,,,,0.093505,0.069866,0.028522,0.009364,0.00639,0.005028,0.004398,0.00846,0.009388
Armenia,ARM,42,,,,,,0.073579,0.055016,0.020927,0.007179,0.003881,0.003556,0.002766,0.005308,0.005927
Armenia,ARM,43,,,,,,0.055318,0.042189,0.014921,0.00517,0.002041,0.002257,0.001521,0.002999,0.003414
Armenia,ARM,44,,,,,,0.03936,0.031671,0.010516,0.003399,0.000842,0.001162,0.000642,0.0015,0.0018
Armenia,ARM,45,,,,,,0.02661,0.023948,0.007881,0.002038,0.000278,0.000486,0.000231,0.000903,0.001152
Armenia,ARM,46,,,,,,0.017396,0.017445,0.005558,0.001278,0.000174,0.000223,0.000148,0.000496,0.000664
Armenia,ARM,47,,,,,,0.011209,0.012889,0.004163,0.000922,0.000174,0.000119,0.000148,0.000347,0.000477
Armenia,ARM,48,,,,,,0.007553,0.009864,0.003456,0.000881,0.000174,0.000103,0.000148,0.000324,0.000455
Armenia,ARM,49,,,,,,0.004633,0.006704,0.002591,0.000854,0.000174,0.000103,0.000148,0.000324,0.000441
Aruba,ABW,15,,,,,,0.006185,0.004832,0.007881,0.008595,0.015506,0.01354,0.010359,0.003354,0.002513
Aruba,ABW,16,,,,,,0.017159,0.013227,0.018586,0.020023,0.03369,0.027975,0.021915,0.008382,0.006806
Aruba,ABW,17,,,,,,0.043395,0.035455,0.038761,0.038816,0.058051,0.045096,0.038632,0.017778,0.015158
Aruba,ABW,18,,,,,,0.085447,0.072101,0.06786,0.063916,0.086282,0.063051,0.059235,0.03131,0.027433
Aruba,ABW,19,,,,,,0.136754,0.116891,0.099267,0.088652,0.109724,0.076643,0.077787,0.046147,0.04128
Aruba,ABW,20,,,,,,0.192891,0.165565,0.12989,0.110532,0.126165,0.085127,0.092444,0.06109,0.055663
Aruba,ABW,21,,,,,,0.238976,0.203833,0.15276,0.125918,0.135913,0.091694,0.101439,0.073796,0.068511
Aruba,ABW,22,,,,,,0.272446,0.229499,0.167045,0.134587,0.139663,0.097001,0.104993,0.083743,0.079226
Aruba,ABW,23,,,,,,0.295361,0.245797,0.176065,0.139753,0.14142,0.101941,0.106209,0.091062,0.087358
Aruba,ABW,24,,,,,,0.308768,0.254022,0.180726,0.142161,0.14203,0.106413,0.105947,0.095803,0.092786
Aruba,ABW,25,,,,,,0.314961,0.256441,0.181627,0.141876,0.141246,0.109195,0.104853,0.098078,0.095454
Aruba,ABW,26,,,,,,0.315549,0.254479,0.179249,0.139054,0.138924,0.109758,0.103225,0.09814,0.095571
Aruba,ABW,27,,,,,,0.312648,0.249957,0.174385,0.134247,0.135043,0.10821,0.101354,0.097215,0.094545
Aruba,ABW,28,,,,,,0.306903,0.243424,0.167321,0.127623,0.129537,0.104572,0.099155,0.095487,0.092621
Aruba,ABW,29,,,,,,0.298796,0.235274,0.158457,0.119358,0.122172,0.098932,0.095921,0.092555,0.08951
Aruba,ABW,30,,,,,,0.288938,0.225839,0.148136,0.109678,0.113067,0.091395,0.091535,0.088255,0.085058
Aruba,ABW,31,,,,,,0.276458,0.214045,0.136172,0.098789,0.102543,0.083184,0.0856,0.083067,0.080005
Aruba,ABW,32,,,,,,0.261935,0.200336,0.123041,0.087104,0.090995,0.07459,0.078341,0.07716,0.074496
Aruba,ABW,33,,,,,,0.245638,0.185544,0.10967,0.075578,0.079377,0.066569,0.070541,0.071623,0.069603
Aruba,ABW,34,,,,,,0.227946,0.170052,0.096416,0.064482,0.067973,0.059167,0.062412,0.066388,0.065185
Aruba,ABW,35,,,,,,0.209219,0.15411,0.083552,0.053893,0.056974,0.051869,0.054031,0.060465,0.060047
